,Wine,Alcohol,Malic.acid,Ash,Acl,Mg,Phenols,Flavanoids,Nonflavanoid.phenols,Proanth,Color.int,Hue,OD,Proline
544,2,12.231248,1.8099823,2.3067887,21.971968,81.207375,1.6995121,1.4891382,0.5335997,1.4425023,3.0142426,0.96951175,2.6902595,504.6882
545,1,13.213472,2.5389934,2.891078,19.956568,112.18479,2.7500863,2.6549342,0.3532928,1.6297083,4.214735,1.0550231,2.968084,797.00116
546,2,11.760976,2.0380175,2.462775,20.00775,93.833565,2.6263735,2.4902225,0.3011362,1.7454331,2.93973,0.7639282,3.3116782,457.00845
547,3,13.181171,1.9119412,2.2658596,20.391294,100.93234,1.5737793,1.4446892,0.24377151,0.93731207,4.681138,0.87690985,1.8029042,644.16003
548,2,12.537894,1.375593,2.0894828,18.060486,93.3856,2.6857212,2.3532321,0.24719764,1.524098,3.650242,1.1648072,2.9252057,622.1973
549,2,12.527387,2.5366144,2.522671,20.170004,96.02924,2.6572838,2.549351,0.32684958,1.4834061,3.4754043,0.8658855,3.1345317,602.06537
550,2,12.61573,1.440632,1.8014004,15.672727,94.751,1.880087,1.5668759,0.31789976,0.8983971,3.3042948,1.2180424,2.2579553,517.2661
551,2,12.062096,0.6395955,1.6213189,13.900349,87.31073,2.3778086,1.4031614,0.24372034,1.311087,1.901569,1.2438649,2.5352194,410.72165
552,3,13.022304,0.9454074,2.2038362,17.45192,120.92282,1.6259918,1.2317224,0.19815102,0.8720144,3.9429011,0.86706316,1.4154274,589.26135
553,2,12.118143,1.900606,2.0971954,20.032022,82.92263,2.287458,1.9591044,0.3401599,1.5543393,2.2656128,1.1439674,3.0178194,399.62485
554,1,14.07143,2.2404861,2.2674837,13.329924,103.463615,3.0990305,3.3984635,0.2440367,2.5006862,6.156328,1.0818248,3.1318965,1178.4253
555,2,12.089214,1.8752466,2.2515411,20.309933,85.42718,2.4055905,2.2747238,0.33791882,1.5249265,2.9407623,0.84964424,3.195368,440.0143
556,1,13.124624,2.6327207,2.3557668,17.92239,100.772484,2.5522969,2.623284,0.2886636,1.8003807,4.1601186,0.97786516,3.3730547,861.95557
557,3,13.07379,1.8877559,2.7536964,25.310165,119.77107,2.1868138,1.326062,0.22028625,1.5946028,6.6864724,0.64719826,1.4377954,457.5934
558,2,11.939883,1.5149057,2.0541568,19.805063,80.4188,2.138638,1.784886,0.34134728,1.4394591,2.387339,1.0724338,2.976164,424.1861
559,2,13.860247,1.6568303,2.526672,19.177229,109.90648,2.696247,2.6137931,0.29143077,1.9617864,6.2242403,0.9001781,2.299547,910.13513
560,2,12.214071,1.7233331,2.0870965,20.174541,81.25911,2.1776,2.0018015,0.3523311,1.5002062,2.9344454,0.9282377,3.1263175,471.65683
561,2,12.934616,1.7335281,2.138367,21.926846,87.725975,1.8393261,1.6145344,0.3078963,1.1553432,3.1897564,0.9948993,2.8368921,585.41327
562,2,12.672693,3.5074503,2.510047,22.525593,91.60092,2.013928,1.566408,0.5018228,1.2990987,4.088846,0.8823843,2.3426313,588.8427
563,1,14.017819,1.9384013,2.2432902,16.102428,108.85326,2.934202,3.20169,0.27547723,2.0303304,5.478191,1.0220739,3.424093,1109.613
564,1,13.813094,1.9271208,2.6632001,19.190409,114.864525,2.788012,2.658409,0.39903167,1.5391802,6.4224358,1.0675058,2.746642,1140.431
565,2,12.637744,4.319202,2.4062762,22.234385,84.758896,1.820609,1.3930626,0.52348393,1.3571172,4.554378,0.7833747,2.0471191,534.9675
566,1,12.972021,4.565625,2.3365934,18.792637,97.901405,2.6125648,2.6797187,0.2756613,2.0737464,3.6560621,0.7898031,3.3118932,534.0834
567,1,13.622286,1.8375847,2.3128436,17.052856,99.89881,2.2812731,2.5034804,0.27078933,1.5265578,4.5832944,1.0813456,3.0261583,1089.0077
568,2,12.075764,1.7531933,2.6611025,23.315493,96.81161,1.7041626,1.5754652,0.5184113,1.2618253,2.9104958,1.2765734,2.5586455,512.24994
569,3,13.358591,4.1722007,2.4801383,22.321789,92.110245,1.7461561,0.5058029,0.51736903,1.1336187,9.086131,0.57628965,1.4811264,622.69666
570,2,13.685386,2.9150405,2.6935468,22.046103,107.47555,2.283493,1.4265169,0.47080973,1.2965133,7.730691,0.8367735,2.047024,822.39777
571,3,12.853678,2.8562846,2.3412774,22.146097,106.28363,1.4615928,1.0651873,0.21641675,0.8595422,5.888098,0.72279054,1.2885243,582.76904
572,1,13.580992,1.4983099,2.0983777,11.785434,91.056404,2.7907999,3.544287,0.245183,3.0861416,6.1887226,1.1714125,2.798976,1137.672
573,3,12.863582,2.90064,2.3078504,20.17578,98.59018,1.5264512,0.9146381,0.31533453,1.0321188,6.243158,0.7287257,1.7196213,709.62866
574,1,13.5637,1.7418027,2.2431087,15.845673,103.61418,2.681319,2.8411562,0.27003735,1.7684187,4.7472224,1.0268885,3.3598146,1009.11365
575,3,13.456344,5.2263055,2.3800144,21.106236,99.190865,1.2877097,0.43893775,0.4435115,0.9936195,8.4327,0.54231584,1.4313499,605.19836
576,1,13.947173,1.6297733,2.5975041,18.31021,120.95688,3.3063443,3.366797,0.38440946,1.6914778,6.722249,1.0742239,2.9911897,1356.9148
577,2,12.454277,2.5491014,2.2448058,21.231813,81.34748,1.6718422,1.4573247,0.49190348,1.4293257,3.4284804,0.8805163,2.5704753,514.45355
578,1,13.53007,1.8907756,2.7252998,18.794558,112.42392,2.7283661,2.83662,0.3922633,1.6515514,5.0168633,1.0981123,3.0149405,1037.7811
579,2,12.497829,2.783567,2.4675972,22.97447,93.58415,2.7067647,2.6634183,0.37002897,1.5513895,3.0072584,0.8909158,3.258393,437.36642
580,1,14.140552,2.172447,2.2715101,16.337616,113.744865,3.0342867,3.3055274,0.25919154,2.2174892,5.726619,1.00779,3.4916105,1048.5217
581,2,12.015823,1.4964893,2.057516,20.457802,79.949875,2.1208413,1.7343668,0.35571507,1.4408779,2.4413605,1.1064042,2.924033,439.845
582,2,11.546681,1.3866423,2.1451952,21.519983,84.30743,2.3030646,1.9382749,0.4252567,1.7813087,1.9055318,1.549762,2.8953981,406.98535
583,1,13.707365,1.728237,2.6579466,20.618246,123.04007,3.0839682,3.05101,0.3796072,1.5718993,5.532995,1.1446741,3.2269075,1192.7318
584,2,13.015526,3.2705064,2.3469002,21.03169,91.398445,1.6245527,1.111528,0.40012306,1.202921,6.2975087,0.7692687,2.0143294,658.4819
585,2,12.128439,2.020742,2.0608218,17.50701,103.45463,1.5729688,1.2084976,0.42292106,1.0564446,3.5937786,1.0247791,2.0208051,553.61273
586,2,12.543305,1.3172646,1.866535,16.44881,120.63783,1.924014,1.5728552,0.21059778,1.851876,3.672784,1.1808056,2.6620889,593.61475
587,1,12.824137,1.788195,2.3152606,18.045717,100.64743,2.713139,2.4704826,0.24236707,1.7877084,4.1179824,0.9693312,3.2609305,895.8182
588,1,14.099394,1.9873366,2.3310912,16.47156,111.64633,3.1071758,3.3884037,0.258402,2.096613,6.1301346,1.01608,3.323961,1195.7267
589,2,12.799955,3.9357858,2.3873687,22.62151,85.96035,1.7058761,1.5110272,0.58304924,1.3189454,4.3564997,0.86777997,2.20076,461.57404
590,3,12.758489,2.8263025,2.8387215,26.41514,109.18799,2.3729365,1.6862684,0.556346,1.371068,7.2568793,0.76614547,2.3260534,821.70105
591,2,12.197776,2.344865,2.5355747,25.381273,88.31638,2.2922616,1.82146,0.39259198,1.3572799,2.4252322,1.1455537,3.187396,497.77423
592,2,12.349254,1.011103,1.9941783,15.330947,139.35674,1.7397634,1.5879802,0.30773777,2.5550172,2.9198415,1.0982162,2.4044936,688.9603
593,1,13.724293,1.9378977,2.5501773,17.836555,112.538475,2.8677888,3.0226812,0.32289815,1.6904216,5.270603,1.0829247,3.2003038,1136.5095
594,1,14.058654,1.7457733,2.497856,17.677755,116.58194,3.3269234,3.4436915,0.33814603,1.9400685,7.410013,0.99806553,2.9792442,1335.7793
595,1,13.228163,1.8473312,2.0335937,11.955446,91.85813,2.7746513,3.5019205,0.19160938,3.1376765,6.505667,1.1777852,2.8434992,1160.0317
596,2,12.13172,1.5658386,2.022027,18.298101,117.135735,2.7997346,2.2861373,0.2573906,2.492175,3.689002,0.96386224,2.7805524,752.4603
597,2,12.01889,1.4412769,2.1372697,17.303383,84.762054,3.077034,2.768929,0.21671197,1.7729359,3.4187033,1.2636654,2.9869573,309.07675
598,1,13.821784,1.9375855,2.6255066,18.95553,113.51878,2.8077972,2.7806172,0.41960514,1.6286236,6.2874675,1.0648144,2.8068037,1157.5814
599,1,13.828865,1.685639,2.286838,16.024282,102.28233,2.6599474,2.941097,0.28406888,1.8928319,5.067578,1.0588472,3.257924,1139.845
600,3,12.545843,3.0637429,2.7894003,20.97215,101.00997,1.7829427,1.0344713,0.6031012,0.7345677,4.484065,1.0612063,2.1108263,579.5005
601,1,13.728672,1.7115512,2.4301574,16.924055,106.47968,2.724018,2.872873,0.32999578,1.731821,5.3493347,1.0794737,3.0476828,1166.3566
602,2,12.63821,1.650538,2.0778136,19.86482,89.80387,1.9774528,1.7737819,0.3067662,1.2530928,2.8690984,1.0517645,2.7620385,571.13525
603,1,13.986729,1.7544355,2.4191623,16.927114,111.305084,3.1760135,3.3580108,0.32357457,1.9193846,6.5016294,1.0375383,3.0793242,1295.6085
604,2,12.216924,1.5730041,2.2517962,20.325546,91.47297,1.5933882,1.3675299,0.48316437,1.357513,2.9987106,1.0836906,2.2619815,441.57962
605,1,14.088875,4.107227,2.397873,13.361484,125.744446,3.0758197,3.266216,0.20472656,2.3585005,4.9836397,0.86406124,3.5164845,733.68304
606,2,11.742413,0.79911876,1.6036425,14.876228,81.90979,2.8333764,1.5765669,0.27341196,1.8101634,1.0832442,1.3475708,3.00366,383.64185
607,2,11.940451,2.430592,2.4074078,24.311708,87.808624,2.2555015,1.7655022,0.40108415,1.5493594,1.8080906,1.3162793,3.1284337,525.9046
608,2,12.74962,4.7795053,2.364273,22.797457,95.730835,2.6496716,2.6141744,0.33847952,1.9175322,2.7872534,0.94391626,3.322199,467.40482
609,2,11.8192835,2.65334,2.9262748,19.829561,104.593506,1.7770257,2.0573971,0.642489,0.94769114,3.908521,1.2141191,2.4378076,564.9581
610,1,13.935612,1.6440268,2.5665364,17.764399,113.572876,3.1084619,3.2885847,0.36184204,1.7859261,6.3169847,1.067145,2.9956763,1285.0339
611,2,12.427235,2.053483,2.3021438,21.697243,82.95811,1.4739078,1.4875311,0.5745646,1.5284368,3.1183312,0.91248125,2.428777,464.04666
612,3,12.564109,3.2370393,2.3411627,20.135754,102.927795,1.3401666,0.7540267,0.2986566,0.8758211,6.8133965,0.63878447,1.4585031,628.3171
613,2,12.118117,1.3807855,2.143317,19.250957,97.36384,2.98304,2.2592835,0.22712262,1.7024502,3.5328531,1.0804204,2.9572296,676.7935
614,1,14.122988,1.8144925,2.4302297,16.428347,115.91652,3.7131386,3.7866762,0.26741654,2.013584,7.6094885,0.93814087,3.2273471,1453.0221
615,2,12.203039,1.7876201,2.127831,19.786116,90.87692,1.5560371,1.357561,0.41902873,1.3555518,2.8383334,1.0057148,2.4809308,492.01694
616,2,13.020659,3.5220592,2.642193,20.03646,98.66462,2.4288986,2.1949756,0.39106113,1.4422475,4.271594,0.93098915,2.5948627,770.0951
617,3,13.046385,3.5948794,2.3743083,19.765442,96.53389,1.6502048,0.48126253,0.46058124,0.95666176,8.244372,0.6218139,1.6528666,616.89374
618,3,13.158961,2.9074492,2.540998,22.975376,114.37476,1.7413018,1.2362472,0.30793175,1.5082,9.478373,0.5885642,1.4994885,543.50586
619,2,12.14829,2.7822237,2.1676419,18.234253,83.10453,2.6856313,2.6206846,0.3591953,2.28674,2.0995252,1.3507742,3.021779,321.2972
620,3,13.104656,3.887009,2.3566344,20.850193,92.3119,1.6727024,0.5390081,0.5424525,0.95541364,7.056537,0.7171891,1.6540772,559.014
621,1,13.851392,1.9198381,2.206934,15.77596,107.83256,2.7789283,3.0473,0.2827499,1.9533585,5.044911,1.0047412,3.4224687,1027.1045
622,2,12.069845,3.10616,2.4178135,23.052412,84.39779,1.6952795,1.7211217,0.57433134,1.4698375,3.121858,0.90208465,2.5237079,470.8796
623,3,13.046469,3.242298,2.3287995,20.352379,101.610176,1.4977322,0.7754863,0.3558943,1.0873938,7.835877,0.6587685,1.671518,621.3846
624,1,13.931169,1.7459626,2.4981585,17.439823,117.28833,3.4253793,3.4186397,0.34198132,1.776334,6.777876,1.0295191,3.1214476,1365.856
625,2,12.150723,1.5932007,2.274336,22.18299,79.63791,1.8547556,1.5247018,0.46335515,1.3888358,2.6293938,1.0411644,2.8294835,497.06256
626,2,12.481291,2.8672447,2.7874184,23.514137,99.96657,1.7593517,1.2583069,0.6008042,0.9094435,4.328032,1.0620213,2.2929008,548.3921
627,1,13.977241,1.8335073,2.2337687,15.710469,103.95521,2.6756032,2.9402273,0.27981594,1.9681069,5.120448,1.0379658,3.3172846,1111.7295
628,1,13.985715,1.6966342,2.2196105,15.393834,98.47722,2.5340168,2.840295,0.2705177,1.7948937,4.852834,1.0875002,3.192918,1183.547
629,2,12.393801,1.0277026,2.127364,17.766655,116.99412,2.7017689,2.1600022,0.2598118,2.1840909,3.5943894,1.016819,2.8391006,789.0656
630,1,13.728579,1.6938702,2.551029,17.713667,110.35332,2.7586315,2.8467546,0.34422702,1.6733702,6.075876,1.0873326,2.8555737,1224.5066
631,3,12.735161,1.7784766,2.353235,19.790787,110.91343,1.5060043,1.0253417,0.2687706,0.9593143,4.6185045,0.77892953,1.3893001,581.5668
632,1,13.4463215,1.8742695,2.6380813,17.74801,105.70641,2.5173419,2.5563345,0.29987183,1.5000539,4.2967186,1.118826,3.0717468,1046.4662
633,1,13.731121,1.6221617,2.5677903,17.616316,111.400116,2.7820249,2.940886,0.33082983,1.684874,5.4741497,1.1053599,3.0208504,1231.5789
634,2,12.759607,1.0081486,2.308008,19.920223,175.00815,2.7598865,2.4707382,0.3413342,3.6000597,1.3879734,1.2490221,2.5788527,1022.0337
635,2,13.034952,1.5069343,2.6093454,28.499996,142.51985,3.6926687,4.0920544,0.29893646,1.7185622,4.677542,1.1440115,3.9307625,1122.9229
636,2,13.025847,3.2345545,2.30845,21.011347,89.22359,1.86967,1.3916905,0.42339513,1.2454605,4.991515,0.8223458,2.2686632,647.7284
637,1,13.89112,1.8556951,2.165301,14.069439,100.89807,2.9256532,3.4365852,0.24748373,2.6007283,6.5328217,1.0610573,3.0961933,1133.4127
638,2,12.544801,1.6703662,1.992771,20.071898,85.12584,1.9631916,1.724562,0.30297786,1.29259,3.0358064,1.0234227,3.1009822,574.9968
639,1,13.429554,1.842637,2.2431073,16.527918,103.00756,2.6771748,2.8066404,0.27424735,1.7852645,4.5977964,1.0110053,3.371076,995.3374
640,3,12.683794,2.8417797,2.3854156,21.972004,105.372475,1.4368571,0.9931187,0.2370251,0.8794674,6.270191,0.68204796,1.332425,589.38153
641,3,13.51975,5.0866427,2.340107,20.993116,81.74402,1.3326916,0.33881113,0.47411638,0.71259403,6.601333,0.55952054,1.3874098,517.72394
642,2,12.239304,2.3159668,2.372213,20.179543,91.83252,2.5196652,2.4516716,0.3470725,1.5429732,3.473803,0.80570376,3.1464045,556.52374
643,3,12.795047,3.3428671,2.4686003,23.305553,92.1002,1.6488903,0.93635064,0.5542012,1.1183089,4.8957024,0.8853848,2.188169,509.00955
644,1,14.517834,1.6545178,2.353584,13.717608,95.39732,2.9963362,3.5036023,0.36864552,2.5582073,5.268137,1.1375754,2.684474,1062.7982
645,1,13.633987,2.0737443,2.6094458,17.994062,105.674774,2.4260468,2.3689334,0.36901772,1.4836403,5.661325,1.0239147,2.776754,1030.1178
646,2,12.399183,1.8675221,2.0218136,16.42414,119.73662,2.5270615,2.312165,0.26292962,2.6738162,3.7174013,0.98203766,2.7926624,661.93634
647,1,13.738111,1.6957519,2.2204268,15.766354,98.701965,2.4339912,2.6905904,0.27096617,1.6737694,4.362858,1.0870615,3.2008839,1120.82
648,1,13.4694805,1.9591346,2.238973,16.722641,104.04487,2.71092,2.8216217,0.27039793,1.8132757,4.6383595,1.0038898,3.378297,981.616
649,2,13.360997,2.404999,2.845212,22.042171,115.47872,2.5186858,2.1580787,0.47243172,1.4382735,6.125939,0.9752297,2.6139607,957.1412
650,3,13.41802,5.09466,2.4383714,21.691055,93.75963,1.6001571,0.5391672,0.52778786,1.0650033,8.657274,0.5564386,1.4932364,645.0646
651,1,14.199006,1.9801946,2.206525,11.753682,94.74541,3.2050579,3.7662592,0.25316444,2.8565464,6.5194616,1.1190119,2.9528139,1267.3743
652,2,13.120144,1.1622237,1.9389765,16.966425,110.07862,2.0344443,1.8217219,0.25585973,1.3951807,3.7091143,1.205538,2.5836253,621.9043
653,1,13.324308,1.5479407,2.1620603,16.003843,102.817245,2.6504157,2.727902,0.26916558,1.7366037,4.5138783,1.0373123,3.2445624,930.3308
654,2,12.154022,2.2780344,2.5571373,24.14545,92.26569,1.7675779,1.7675356,0.60233355,1.4651152,3.4949036,0.992476,2.4062672,453.91415
655,1,13.332256,1.5080346,2.1103191,15.410361,113.96703,2.6298892,2.8105345,0.2968133,2.0505354,4.8122873,0.974204,3.1296158,888.6328
656,1,12.871126,3.061465,2.416086,18.379978,100.68186,2.5422325,2.5989728,0.30047193,1.7854658,3.9600194,0.9282678,3.3367836,761.4533
657,2,11.884191,2.363601,2.7302725,27.680048,92.55611,2.1901886,2.1190953,0.48905542,1.6042572,2.8513987,1.0456265,2.771495,465.39868
658,3,12.992004,3.8447871,2.55392,23.352793,93.596634,1.7763828,0.7669253,0.5758213,0.8876139,5.6254754,0.82754713,1.9088069,542.3563
659,3,13.3000765,3.422955,2.400774,20.589134,105.59861,1.5804653,0.66014236,0.42138886,1.2801406,9.541103,0.64325005,1.5495247,701.4446
660,3,13.568404,3.76389,2.4978733,21.839397,104.69147,1.6384821,0.5636863,0.47733012,1.3882341,10.252642,0.60898775,1.4773558,687.51404
661,2,12.320567,2.5239575,2.4109201,21.207998,90.922935,2.6250226,2.5703645,0.35913885,1.4424307,3.2705472,0.7848699,3.1712265,479.6513
662,2,11.976092,1.79502,2.1298077,18.783247,84.21988,2.4601676,2.050833,0.28500897,1.5256711,2.7480972,1.0281124,3.0455022,428.00925
663,2,12.919291,1.769202,2.1625142,20.898647,85.83092,2.0861647,2.0902846,0.31030357,1.344985,3.471578,1.0177113,3.155762,632.3726
664,2,12.871982,2.292532,2.4023623,20.685297,93.867775,2.3336983,2.277077,0.3398231,1.3915187,3.9345226,0.9204125,2.972097,682.5117
665,2,12.420564,1.8587979,3.1685207,28.99843,124.36903,3.1981506,4.4278116,0.37070844,1.9384179,5.0832224,1.0644616,3.6374853,580.9032
666,1,13.706004,1.6429574,2.4215424,17.08092,100.6287,2.4635422,2.617404,0.30395576,1.6719676,4.6170053,1.1238939,3.093639,1129.8816
667,2,12.983093,2.465253,2.2568038,19.694752,89.78661,1.9937679,1.843111,0.3514612,1.4013346,3.8363588,0.94872093,2.8783212,745.929
668,2,12.067298,2.6460023,2.3918915,20.274906,91.3489,2.6295073,2.4500926,0.34450528,1.6097549,3.2685745,0.76253986,3.1425045,473.62213
669,3,12.799038,4.571192,2.3483717,19.971277,85.32736,1.3200539,0.19045277,0.56304383,0.69026023,5.116407,0.64813596,1.2245013,580.09735
670,2,11.870971,2.0978513,2.5169659,25.17031,89.15942,1.7460068,1.7287536,0.56889427,1.5110171,2.8889925,1.0223479,2.576508,501.77167
671,2,11.963997,1.6280918,2.189628,21.443035,81.25996,2.2034621,1.7810336,0.39121816,1.4913889,1.9466244,1.2420496,2.967358,446.56665
672,1,14.243938,3.6930242,2.383277,14.349661,128.27795,3.1118057,3.252697,0.22770903,2.191408,5.05003,0.90613955,3.6156204,768.4053
673,2,12.65931,4.4255204,2.4096708,22.89745,84.93442,1.7572422,1.3500004,0.55017275,1.2970359,4.897334,0.77473414,1.9731295,508.08618
674,3,13.528147,3.7755299,2.541069,22.849909,98.96329,1.6978471,0.5736255,0.4805062,1.2932122,9.562814,0.6239162,1.4868358,667.285
675,3,13.383987,2.9060855,2.6251884,23.806278,110.79006,1.5021628,0.62694496,0.42789787,1.394112,10.260826,0.6503551,1.44387,690.7186
676,1,13.723577,1.8574766,2.2644577,16.041628,104.477486,2.677281,2.9490712,0.2894041,1.8471107,4.9122887,1.0303915,3.3964744,1058.8762
677,1,13.395354,2.2685962,2.7332063,20.06208,113.08979,2.792195,2.862087,0.31000516,1.6938882,4.841708,1.0905725,3.320521,933.59784
678,2,13.358936,2.111268,2.2578123,19.295149,95.85437,1.9561085,1.8706722,0.26414314,1.2336189,5.3731465,0.9321717,2.498943,793.84546
679,2,13.531756,2.4734707,2.6538188,22.178173,110.60136,2.2581832,1.5136238,0.48075885,1.3875455,7.671566,0.8751456,2.132868,934.42004
680,3,13.187736,4.3816843,2.2685843,19.859823,83.58514,1.2734795,0.22404273,0.5125709,0.75289285,5.977025,0.596698,1.3885946,536.73346
681,1,14.148818,1.615456,2.3676205,16.036652,109.6131,3.2932289,3.5224729,0.28606898,2.1455545,6.7379327,1.0192218,3.1341412,1349.969
682,1,14.563952,1.8872133,2.3847187,12.7692375,105.53062,3.637677,3.9535627,0.2932497,2.5611622,7.2120676,1.0467153,3.0555654,1473.7666
683,3,12.416432,2.4791393,2.2379212,18.476969,105.10851,1.4079437,0.6269428,0.42111608,0.9119727,5.3582373,0.76522243,1.6613132,648.6836
684,2,14.5172615,1.6366386,2.4494658,15.554754,101.927734,2.8693442,3.1223648,0.360184,2.4386764,6.1823726,1.0270481,2.3644629,994.55054
685,2,11.539068,2.4624777,2.9124084,24.715378,106.07844,1.9093305,2.3609233,0.5637276,1.2319363,3.3186007,1.2626547,2.814047,494.95578
686,3,13.294113,3.4570918,2.1796694,18.614588,79.09827,1.223201,0.05059882,0.55714023,0.80770093,5.183488,0.5943441,1.1842761,480.9166
687,3,13.268449,4.2456784,2.4130065,21.323458,91.09727,1.6897964,0.5338623,0.5015135,1.1244805,8.878972,0.58722395,1.5311432,611.0585
688,2,12.250079,1.1810933,1.8877978,15.567351,89.87194,2.12449,1.6971861,0.31574818,1.2148346,2.8935819,1.2149712,2.3324263,503.4334
689,2,12.054846,1.7319415,2.0467994,18.031303,85.45648,2.4949307,2.1435952,0.2671893,1.5333931,2.7509303,1.0906163,3.086682,408.39447
690,2,12.176493,2.8125694,2.1933248,19.532438,87.0375,2.5384417,2.3029656,0.3394717,1.8652844,2.140564,1.18018,3.0739274,374.16742
691,3,13.28482,3.7758565,2.544364,23.575777,95.64309,1.7899851,0.5385806,0.5277814,1.1687778,9.350886,0.59708905,1.5062963,658.5155
692,1,13.958791,2.191601,2.2482033,16.328907,114.27447,2.9283438,3.1463602,0.27176616,2.08419,5.2032347,0.9813652,3.5504925,937.84985
693,1,13.68854,1.7675858,2.5945623,18.000797,111.3966,2.8011472,2.9413745,0.3508798,1.6468803,5.6369658,1.1175492,2.9481933,1195.7998
694,2,11.914257,1.8805498,2.0144298,17.91103,99.2007,1.6582083,1.3269151,0.33622316,1.1682043,2.9457319,1.1023713,2.3876023,474.67914
695,1,13.5975065,1.8119702,2.4261434,16.869919,103.56046,2.4899843,2.6685796,0.3116882,1.6487278,4.4280457,1.1242089,3.1588798,1099.2903
696,3,12.813083,1.3123438,2.378622,19.159296,123.74006,1.5185909,1.1872921,0.17233555,0.9912757,3.8355725,0.80296564,1.3090088,608.8985
697,2,12.688628,3.17548,2.9056277,24.674664,106.87003,2.3468628,2.0785651,0.50290674,1.5202526,4.5478315,0.9508857,2.527267,658.5494
698,1,13.920541,1.6698729,2.3785915,16.905546,107.91895,2.7305756,3.0363324,0.28402185,1.942349,5.354844,1.0642667,3.344117,1111.8632
699,2,12.101435,3.1476786,2.324495,21.919073,90.90311,2.5656195,2.2560377,0.40903032,1.99623,1.83977,1.3211621,3.0481195,440.7079
700,2,12.485995,1.5163299,2.1319654,19.68375,87.33445,2.3589325,2.0568225,0.2627748,1.4617733,3.2200708,1.0328037,3.1110964,627.384
701,2,12.154492,1.3943956,2.2195363,18.978773,100.69785,3.0173638,2.2674882,0.21091408,1.9015611,3.616345,0.96047044,3.0347888,777.4008
702,2,12.15181,1.6329163,2.1366751,20.577564,82.6241,1.809275,1.4867014,0.4058578,1.3477676,2.6846466,1.01799,2.7368834,479.38763
703,1,14.413791,1.8828913,2.4332023,14.244544,109.4943,3.4839423,3.779711,0.29406005,2.4369102,7.375958,1.0657818,3.026951,1422.4224
704,2,12.346929,1.9297652,2.106955,19.234169,99.52113,1.5949929,1.3126369,0.33232605,1.1196324,2.78058,1.0323143,2.4032867,569.51324
705,1,13.715798,1.814208,2.2448971,15.961961,100.99317,2.5548174,2.7028084,0.28277513,1.7694709,4.6621885,1.0459188,3.2735066,1112.0065
706,1,13.880948,3.2907329,2.2916644,15.851998,118.83016,2.984787,3.017231,0.25521445,2.088614,4.8369575,0.90551776,3.5031714,783.1273
707,2,12.790134,1.6001712,2.3920121,19.565365,93.97935,2.2516756,2.1969001,0.2846974,1.5746576,3.5104418,0.9999769,3.1455789,740.0469
708,2,13.078519,3.2130206,2.533227,20.4949,94.193924,2.1715567,1.8190985,0.44452763,1.3678402,4.70575,0.90719193,2.429679,760.8523
709,3,12.907432,3.8935914,2.635449,23.916887,96.85801,2.0055115,0.9357367,0.5167448,1.1333889,5.988691,0.76615596,1.9306319,627.2473
710,2,12.180877,1.5253304,2.050789,17.711985,82.71277,2.6932273,2.6357856,0.25903547,1.7409387,3.0467894,1.2506076,3.016658,322.37335
711,3,12.576845,3.4400418,2.3218155,20.22007,105.94639,1.2897193,0.7055821,0.26915592,0.8518735,6.5849676,0.6792455,1.5171741,636.53375
712,2,12.079374,1.1986054,2.3960085,19.22933,95.35782,2.8074007,2.1997094,0.20092854,1.7727772,3.3895419,0.9827693,3.2205856,786.1206
713,1,13.358552,1.815367,2.8417337,22.403795,119.84788,2.8273284,2.6834803,0.47493482,1.6036149,6.156737,1.0570862,2.8102982,1057.3396
714,1,13.858788,1.856553,2.2478216,14.957116,114.40264,2.9722693,3.2844326,0.27036747,2.144541,5.623882,0.9763908,3.5277097,931.76
715,3,13.045792,4.141325,2.3604937,20.496952,91.07609,1.6684828,0.533338,0.4921513,1.0423467,8.530961,0.56773597,1.586264,630.3392
716,2,12.426812,2.3797262,2.3029454,21.079329,91.55626,1.5398271,1.4536266,0.4320321,1.331367,2.832787,0.91259485,2.4455245,544.7638
717,2,13.242591,1.8961202,2.2550561,20.379875,95.54216,1.8758552,1.9526924,0.2464834,1.1155704,4.3348794,1.006319,2.4348576,809.88837
718,2,13.032421,1.5252743,2.0720367,16.469164,103.50808,2.1516852,2.2205935,0.25607425,1.6030138,3.7730782,1.1068047,2.934333,812.6195
719,2,12.442096,1.2426695,2.091097,18.019884,162.61559,2.3459215,2.2692885,0.3176529,3.380672,3.076066,1.1489674,2.4820304,954.6672
720,2,11.923523,2.3069518,2.2652025,18.616499,87.99635,3.0778952,2.722054,0.19003856,2.013385,3.3842998,1.1196669,3.13118,396.45804
721,2,11.584836,3.3469505,2.2040234,20.96012,91.85421,3.1676662,2.6248968,0.17963192,2.5771081,3.0708034,0.85056853,3.2580628,546.13
722,2,11.96304,1.709308,2.060966,18.35675,83.91848,2.3778152,2.0025043,0.29139218,1.5349189,2.5181077,1.0798291,3.0064175,395.0074
723,2,11.860799,1.6009407,2.4456637,25.325241,86.4311,1.9343404,1.3826762,0.39587048,1.2872078,2.196463,1.3469312,3.0175066,550.27814
724,2,12.29473,1.1679925,2.1058342,17.899448,109.70282,2.7291722,2.1543279,0.24227571,2.092997,3.5528457,1.0784898,2.8350604,732.0334
725,3,12.8342085,3.2345698,2.2730007,19.337557,90.30087,1.6187134,0.39110872,0.5635271,0.85161066,6.646525,0.6801636,1.6223468,599.8614
